idstud,bsmmat01,bsssci01,bsbg01,bsbg03,bsdage,bsbgher,bsbgsbs,bsbgslm,bsbgsvm,bsbgscm,bsbgeml,bsdgedup,bsdmwkhw,bcbg01,bcbg03a,bcbg05a,schsc14q02,schsc22q01,schsc22q09,schsc22q11,schsc24q01,schscmatedu,schsmratio,escs,pv1math,pv1read,pv1scie,r9schooltype,a9q7,bQ1
3390214,460.3167,435.92841,1,1,15.166666666666666,9.60097,9.62932,8.93041,9.34439,8.78043,9.15641,3,1,654,4,1,1,2,3,1,2,-0.4184,134.6,-0.22,485.7532,493.35,491.2719,1,6,2
3390224,501.03138,481.95569,1,2,14.833333333333334,12.51743,9.62932,10.80246,11.01771,10.54867,12.42205,1,1,654,4,1,1,2,3,1,2,-0.4184,134.6,1.44,564.2701,542.5178,613.2413,1,6,2
3390201,519.69278,497.66688,1,1,15.166666666666666,10.25396,13.03951,8.93041,8.92971,8.43911,9.15641,2,1,654,4,1,1,2,3,1,2,-0.4184,134.6,0.05,419.6993,372.6943,402.0328,1,6,2
3390223,560.36902,511.11771,1,1,14.916666666666666,9.60097,13.03951,11.33851,11.01771,9.16491,12.42205,2,2,654,4,1,1,2,3,1,2,-0.4184,134.6,-0.29,452.96,480.1644,438.0269,1,6,2
3390212,649.57548,628.3658,1,1,14.416666666666666,12.51743,11.04872,9.965,11.9425,10.54867,10.74331,1,2,654,4,1,1,2,3,1,2,-0.4184,134.6,1.77,614.7453,544.1858,588.8101,1,6,2
3390210,562.36112,519.51253,1,1,15.166666666666666,10.25396,13.03951,11.33851,10.35139,10.30668,10.74331,2,2,654,4,1,1,2,3,1,2,-0.4184,134.6,-0.27,529.919,536.3221,527.8254,1,6,2
3390221,579.1979,608.72572,1,2,15.25,11.64917,10.19817,10.35777,9.81093,12.08627,12.42205,1,2,654,4,1,1,2,3,1,2,-0.4184,134.6,0.83,564.1143,549.8254,579.5785,1,6,2
3390204,545.18444,557.6696,1,1,15.416666666666666,10.92551,13.03951,10.35777,10.35139,10.30668,9.15641,1,1,654,4,1,1,2,3,1,2,-0.4184,134.6,0.57,504.2919,451.0927,485.7702,1,6,2
3390232,478.05819,461.03562,2,1,14.333333333333334,10.92551,13.03951,11.33851,11.9425,12.08627,10.15325,2,2,654,4,1,1,2,3,1,2,-0.4184,134.6,-0.29,496.5026,431.9896,496.0276,1,6,2
3400101,520.95894,505.45144,1,1,15.25,11.64917,9.18945,13.46507,11.9425,9.39344,14.34298,1,3,1280,NA,1,1,2,3,3,3,1.9226,153.647,0.57,473.9134,436.0802,424.8788,3,4,2
3400104,564.01231,585.61448,1,1,13.833333333333334,12.51743,8.48873,5.03748,7.2741,6.85613,7.42878,1,1,1280,NA,1,1,2,3,3,3,1.9226,153.647,0.06,563.647,537.8313,538.8288,3,4,2
3400306,583.77808,566.59067,1,1,13.583333333333334,14.01827,13.03951,12.07123,7.88323,11.37095,10.15325,1,3,1280,NA,1,1,2,3,3,3,1.9226,153.647,1.11,611.6295,631.6394,586.2924,3,5,2
3400111,610.32473,487.88492,1,1,14,10.92551,7.38476,10.35777,10.35139,9.16491,12.42205,1,1,1280,NA,1,1,2,3,3,3,1.9226,153.647,0.99,432.4739,429.0903,388.4185,3,4,2
3400302,571.74896,660.76363,1,1,14.5,11.64917,13.03951,10.35777,8.55351,10.30668,9.6346,1,1,1280,NA,1,1,2,3,3,3,1.9226,153.647,0.33,549.3145,582.3127,575.7553,3,5,2
3400303,565.59033,572.61286,2,1,14.833333333333334,14.01827,9.18945,10.04285,13.70742,8.43911,14.34298,1,3,1280,NA,1,1,2,3,3,3,1.9226,153.647,0.89,555.0787,446.585,517.3816,3,5,2
3400315,579.89188,477.53034,2,1,15.25,10.92551,13.03951,10.80246,11.9425,10.80346,10.15325,2,3,1280,NA,1,1,2,3,3,3,1.9226,153.647,-0.15,529.8411,469.0394,503.9537,3,5,2
3400314,665.54488,703.6114,1,1,14.25,14.01827,13.03951,11.33851,10.35139,10.54867,11.44903,1,2,1280,NA,1,1,2,3,3,3,1.9226,153.647,0.04,681.8118,649.9085,653.7113,3,5,2
3400309,622.32077,669.29113,2,1,14,12.51743,13.03951,12.07123,9.81093,13.14698,11.44903,1,3,1280,NA,1,1,2,3,3,3,1.9226,153.647,0.62,524.3106,481.3894,502.3685,3,5,2
3400312,666.41852,662.12709,2,1,14.25,10.92551,9.18945,9.965,8.92971,12.54869,8.27843,2,3,1280,NA,1,1,2,3,3,3,1.9226,153.647,-0.09,574.4742,576.8208,601.2122,3,5,2
3400317,604.87996,556.45039,2,1,15.166666666666666,11.64917,11.04872,9.965,8.92971,9.61942,8.70884,2,2,1280,NA,1,1,2,3,3,3,1.9226,153.647,0.9,474.0692,472.2472,447.445,3,5,2
3400320,666.21852,641.62732,1,1,15.25,10.92551,11.04872,11.33851,11.01771,10.54867,10.74331,1,2,1280,NA,1,1,2,3,3,3,1.9226,153.647,0.37,596.0508,524.4075,537.8031,3,5,2
3400115,572.47769,573.48532,1,1,13.5,12.51743,9.62932,8.93041,7.2741,11.07454,11.44903,1,1,1280,NA,1,1,2,3,3,3,1.9226,153.647,-0.15,491.8289,455.1436,550.7646,3,4,2
3400313,599.86446,556.62595,2,1,14.583333333333334,10.92551,11.04872,12.07123,11.01771,10.54867,9.15641,1,2,1280,NA,1,1,2,3,3,3,1.9226,153.647,1.06,620.3536,497.8292,564.752,3,5,2
3400311,710.88153,656.28362,1,1,14.916666666666666,14.01827,11.04872,12.07123,13.70742,14.02271,11.44903,1,2,1280,NA,1,1,2,3,3,3,1.9226,153.647,0.62,575.5647,614.0851,612.4021,3,5,2
3400319,557.16026,610.07718,2,1,14.666666666666666,12.51743,8.48873,13.46507,11.9425,10.30668,10.15325,1,2,1280,NA,1,1,2,3,3,3,1.9226,153.647,0.84,610.539,550.918,574.5431,3,5,2
3400102,629.8734,615.48911,1,1,14.916666666666666,11.64917,9.18945,9.26151,11.01771,7.89169,8.27843,1,2,1280,NA,1,1,2,3,3,3,1.9226,153.647,1.04,570.4237,587.9523,564.1925,3,4,2
3400120,643.69763,617.53168,1,2,14.416666666666666,9.60097,10.19817,10.35777,11.9425,9.84519,11.44903,2,2,1280,NA,1,1,2,3,3,3,1.9226,153.647,-0.59,496.8141,534.7335,503.674,3,4,2
3400121,611.44631,579.50129,1,1,15.083333333333334,10.92551,11.04872,10.80246,8.92971,10.07332,11.44903,1,2,1280,NA,1,1,2,3,3,3,1.9226,153.647,0.07,520.4938,446.5651,480.9213,3,4,2
3400122,582.82187,586.33363,1,1,14.25,12.51743,11.04872,8.60159,7.88323,9.16491,9.15641,1,1,1280,NA,1,1,2,3,3,3,1.9226,153.647,0.35,475.3934,502.1668,524.4685,3,4,2
3400108,591.31462,669.94482,2,1,14.25,14.01827,8.19852,10.80246,11.01771,11.07454,9.15641,1,2,1280,NA,1,1,2,3,3,3,1.9226,153.647,0.56,546.2767,473.1293,532.8609,3,4,2
3400107,611.82587,546.58387,1,1,14.416666666666666,12.51743,7.11034,9.26151,8.20673,8.69047,8.27843,1,2,1280,NA,1,1,2,3,3,3,1.9226,153.647,-0.08,509.5887,554.5913,532.2081,3,4,2
3400305,656.30373,735.03956,2,1,14.166666666666666,14.01827,13.03951,10.80246,8.55351,10.54867,8.70884,1,2,1280,NA,1,1,2,3,3,3,1.9226,153.647,0.63,617.5495,666.3981,623.9649,3,5,2
3380205,551.78912,530.64267,1,1,15.083333333333334,9.60097,13.03951,9.965,11.01771,10.54867,12.42205,3,1,472,1,5,3,3,3,3,3,-0.9168,114,-0.62,510.3677,488.6635,500.5035,1,3,2
3380210,488.55567,572.56463,2,1,15.25,10.92551,10.19817,9.965,11.9425,10.80346,10.74331,2,1,472,1,5,3,3,3,3,3,-0.9168,114,1.48,446.2611,435.3577,464.1365,1,3,2
3380202,549.56618,530.07333,1,1,14.666666666666666,11.64917,13.03951,9.60333,11.01771,10.80346,10.15325,1,2,472,1,5,3,3,3,3,3,-0.9168,114,0.57,502.6562,558.8011,538.7355,1,3,2
3380209,488.80997,540.53691,1,1,15.25,10.92551,13.03951,9.26151,8.20673,9.61942,9.15641,1,2,472,1,5,3,3,3,3,3,-0.9168,114,0.57,486.9995,509.3156,529.2242,1,3,2
3380206,504.55412,579.91013,1,1,14.916666666666666,14.01827,11.04872,9.26151,9.34439,8.17383,10.15325,1,2,472,1,5,3,3,3,3,3,-0.9168,114,0.82,513.5613,529.1733,543.1182,1,3,2
3380222,532.30101,638.68142,2,1,14.75,10.04151,13.03951,11.33851,10.35139,10.54867,10.74331,NA,2,472,1,5,3,3,3,3,3,-0.9168,114,-0.61,467.4482,478.1816,495.8411,1,3,2
3380207,441.90649,504.57298,1,1,14.166666666666666,10.92551,10.19817,8.60159,7.88323,8.69047,10.15325,4,2,472,1,5,3,3,3,3,3,-0.9168,114,-0.21,453.661,533.7009,523.0698,1,3,2
3380221,460.78442,500.76226,2,3,15.5,11.17406,11.04872,9.965,10.35139,8.17383,10.74331,NA,1,472,1,5,3,3,3,3,3,-0.9168,114,1.4,381.2198,350.1912,396.2514,1,3,2
3380213,486.01138,489.00429,1,1,14.25,11.64917,13.03951,9.965,9.34439,8.93142,10.74331,1,2,472,1,5,3,3,3,3,3,-0.9168,114,0.33,522.1296,476.7489,513.8381,1,3,2
3380208,564.9568,539.64743,2,1,14.5,11.64917,10.19817,13.46507,9.34439,14.02271,11.44903,1,1,472,1,5,3,3,3,3,3,-0.9168,114,0.8,472.1218,454.9252,435.2294,1,3,2
3380212,580.92575,535.46857,1,1,14.833333333333334,9.60097,9.18945,12.07123,10.35139,10.07332,10.15325,3,2,472,1,5,3,3,3,3,3,-0.9168,114,0.5,518.3128,505.9795,552.6296,1,3,2
3380214,517.97443,529.25008,2,1,14.75,10.92551,10.19817,9.965,8.55351,10.54867,11.44903,1,2,472,1,5,3,3,3,3,3,-0.9168,114,0.5,483.8838,457.8122,440.5446,1,3,2
3370114,658.39963,668.59664,1,1,14.666666666666666,10.25396,8.48873,11.33851,11.9425,13.14698,9.6346,2,2,377,1,5,1,3,1,1,3,0.7756,90.5,-0.56,611.8632,700.9826,632.9168,1,5,2
3370108,557.692,509.1357,2,1,15,10.92551,8.48873,9.965,11.9425,8.69047,9.6346,3,1,377,1,5,1,3,1,1,3,0.7756,90.5,-0.45,483.1048,486.7624,525.6807,1,5,2
3370109,527.88731,574.80807,1,1,15.166666666666666,11.64917,13.03951,10.80246,9.81093,9.39344,14.34298,1,1,377,1,5,1,3,1,1,3,0.7756,90.5,0.59,487.0774,486.2806,441.4771,1,5,2
3370115,557.54574,533.04684,2,1,14.083333333333334,10.92551,11.04872,9.26151,8.92971,10.30668,8.70884,3,2,377,1,5,1,3,1,1,3,0.7756,90.5,-0.67,435.7454,484.9981,411.8239,1,5,2
3120308,508.82457,441.16194,1,1,14.333333333333334,12.51743,7.11034,10.35777,6.33324,8.42098,10.74331,1,2,696,2,2,NA,2,1,2,2,NA,113.077,0.91,390.4113,387.7067,389.2577,1,5,2
3120305,568.42121,512.57271,1,1,14.75,10.92551,8.48873,13.46507,10.35139,14.02271,14.34298,2,2,696,2,2,NA,2,1,2,2,NA,113.077,-0.23,488.0122,530.2059,517.2883,1,5,2
3120317,361.31647,365.86767,2,1,14.416666666666666,10.92551,6.83195,12.07123,13.70742,10.07332,14.34298,1,1,696,2,2,NA,2,1,2,2,NA,113.077,0.73,352.7886,380.8255,383.9426,1,5,2
3120312,590.6098,610.2343,2,1,14.5,9.60097,10.19817,8.26761,8.55351,9.16491,8.70884,2,3,696,2,2,NA,2,1,2,2,NA,113.077,-0.44,516.5992,497.9896,565.7777,1,5,2
3120302,549.39355,590.70399,1,1,14.833333333333334,12.51743,13.03951,9.26151,11.01771,10.80346,11.44903,1,1,696,2,2,NA,2,1,2,2,NA,113.077,0.32,450.3116,537.3547,472.5289,1,5,2
3120304,607.19116,602.6301,2,1,15,12.51743,7.91394,9.965,8.55351,11.70269,9.6346,1,3,696,2,2,NA,2,1,2,2,NA,113.077,0.3,545.9651,502.7211,531.2756,1,5,2
3120316,528.46765,556.95732,2,1,14.5,11.64917,8.81989,9.60333,9.81093,10.54867,8.70884,1,3,696,2,2,NA,2,1,2,2,NA,113.077,0.59,530.62,534.0772,560.9288,1,5,2
3120320,550.04216,549.11176,2,1,14,12.51743,13.03951,11.33851,8.55351,10.80346,11.44903,1,2,696,2,2,NA,2,1,2,2,NA,113.077,0.47,457.4778,395.3407,477.4711,1,5,2
3120310,473.57902,513.53955,1,1,14.666666666666666,10.25396,11.04872,8.26761,7.2741,9.16491,8.70884,4,2,696,2,2,NA,2,1,2,2,NA,113.077,-1.95,393.6049,460.3067,433.3644,1,5,2
3120322,582.86131,583.34387,2,1,14.5,10.92551,10.19817,12.07123,9.34439,10.84961,11.44903,1,3,696,2,2,NA,2,1,2,2,NA,113.077,0.38,581.5625,540.4125,560.276,1,5,2
3120315,580.73904,641.64642,1,1,15.25,12.51743,9.18945,8.93041,7.57539,10.30668,8.70884,1,2,696,2,2,NA,2,1,2,2,NA,113.077,0.07,562.4786,546.8865,571.3726,1,5,2
3120311,529.12085,604.47037,1,1,14.75,10.92551,13.03951,13.46507,13.70742,12.08627,11.44903,1,2,696,2,2,NA,2,1,2,2,NA,113.077,NA,478.1196,498.9896,499.9441,1,5,2
3120318,510.5151,504.40233,2,1,14.666666666666666,8.91919,9.18945,9.965,9.34439,9.84519,9.6346,4,2,696,2,2,NA,2,1,2,2,NA,113.077,-0.28,463.0862,381.1462,416.5796,1,5,2
3120314,680.15582,642.38848,1,1,14.416666666666666,10.25396,13.03951,12.07123,9.34439,11.70269,11.44903,2,2,696,2,2,NA,2,1,2,2,NA,113.077,-0.39,582.9646,579.7709,599.5338,1,5,2
3120323,438.33995,568.34289,1,1,15.083333333333334,11.64917,8.48873,12.07123,9.34439,8.17383,10.74331,1,1,696,2,2,NA,2,1,2,2,NA,113.077,-0.22,461.3725,522.2628,539.668,1,5,2
3120313,631.86159,650.8012,1,1,14.333333333333334,10.25396,8.48873,7.91186,7.57539,11.70269,10.15325,2,1,696,2,2,NA,2,1,2,2,NA,113.077,-0.2,611.7074,591.1295,613.9873,1,5,2
3120319,523.93865,543.26349,1,1,15.083333333333334,10.92551,8.81989,6.36452,7.88323,4.94405,7.85736,2,2,696,2,2,NA,2,1,2,2,NA,113.077,0.51,458.3346,477.3843,464.9758,1,5,2
3110205,517.9266,560.34065,2,1,13.833333333333334,11.64917,11.04872,9.60333,8.92971,9.61942,11.44903,1,2,314,2,4,2,4,3,4,2,-0.7452,110.667,-0.18,455.2189,400.7137,428.8885,1,6,2
3110208,369.14005,303.39456,1,1,13.666666666666666,8.19314,9.18945,8.26761,9.81093,4.94405,7.85736,5,2,314,2,4,2,4,3,4,2,-0.7452,110.667,-0.59,390.1776,391.6783,333.5882,1,6,2
3110206,465.58449,493.51573,1,1,13.916666666666666,10.92551,10.19817,8.26761,8.55351,8.43911,8.70884,2,1,314,2,4,2,4,3,4,2,-0.7452,110.667,-1.16,516.5213,507.171,424.0395,1,6,2
3110204,616.78594,639.0225,1,1,14.416666666666666,12.51743,9.62932,9.60333,8.92971,10.30668,9.6346,1,2,314,2,4,2,4,3,4,2,-0.7452,110.667,0.64,631.1809,535.5278,573.8903,1,6,2
3110210,523.37328,480.82267,1,1,14,8.91919,10.19817,9.965,9.34439,7.58514,8.27843,3,3,314,2,4,2,4,3,4,2,-0.7452,110.667,-0.11,483.2606,489.299,465.9082,1,6,2
3110203,609.51198,556.48705,1,1,14.083333333333334,12.51743,8.81989,10.35777,8.92971,11.70269,10.15325,1,2,314,2,4,2,4,3,4,2,-0.7452,110.667,0.18,568.009,503.7554,536.8706,1,6,2
3110213,515.51048,523.33165,2,1,14,10.92551,9.62932,9.965,10.35139,9.16491,7.85736,2,3,314,2,4,2,4,3,4,2,-0.7452,110.667,-0.12,537.942,488.2861,484.7445,1,6,2
3110212,489.96507,496.24603,1,1,14.083333333333334,11.64917,13.03951,12.07123,10.35139,11.70269,11.44903,1,2,314,2,4,2,4,3,4,2,-0.7452,110.667,0.64,538.4094,470.315,477.8441,1,6,NA
3110207,471.57508,583.6173,1,1,14.083333333333334,11.64917,10.19817,7.03246,8.55351,8.17383,7.85736,1,2,314,2,4,2,4,3,4,2,-0.7452,110.667,0.35,503.3572,522.8189,513.3719,1,6,2
3110211,415.27972,444.88995,1,1,14,10.92551,10.19817,10.35777,8.55351,8.93142,10.15325,2,2,314,2,4,2,4,3,4,2,-0.7452,110.667,0.29,483.1827,491.8408,448.564,1,6,2
3110209,525.20001,615.8806,2,1,13.666666666666666,10.92551,9.62932,7.91186,8.55351,9.16491,9.6346,2,3,314,2,4,2,4,3,4,2,-0.7452,110.667,-0.47,541.7588,482.1913,441.7568,1,6,2
3110202,544.51426,514.77786,1,1,14,9.60097,9.62932,10.35777,10.35139,10.54867,10.15325,3,2,314,2,4,2,4,3,4,2,-0.7452,110.667,-0.76,470.3303,407.6439,415.0877,1,6,2
3100120,642.40543,723.65595,1,1,15.166666666666666,10.92551,9.62932,12.07123,9.81093,11.70269,11.44903,1,2,492,3,5,2,4,3,4,1,-0.9168,107.333,0.22,675.5803,670.7988,728.9631,1,6,2
3100107,652.62413,649.94282,2,1,15.083333333333334,9.60097,9.62932,8.93041,7.57539,11.07454,9.15641,2,2,492,3,5,2,4,3,4,1,-0.9168,107.333,-0.55,529.1401,418.8377,466.934,1,6,2
3100113,389.60951,519.11558,1,1,14.333333333333334,11.64917,13.03951,10.80246,9.81093,7.89169,10.74331,1,2,492,3,5,2,4,3,4,1,-0.9168,107.333,0.72,353.8012,368.7227,395.8784,1,6,2
3100116,637.81441,590.83732,1,1,15,10.25396,9.62932,11.33851,11.01771,11.07454,10.74331,2,2,492,3,5,2,4,3,4,1,-0.9168,107.333,-0.42,570.5016,533.7803,613.2413,1,6,2
3100106,560.83026,590.23906,1,1,14.5,10.92551,9.62932,10.35777,9.34439,10.54867,10.15325,2,1,492,3,5,2,4,3,4,1,-0.9168,107.333,-0.06,466.2798,491.7613,551.8836,1,6,2
3100114,693.85166,679.27888,1,1,14.25,11.64917,13.03951,11.33851,11.9425,14.02271,12.42205,3,2,492,3,5,2,4,3,4,1,-0.9168,107.333,-0.86,641.7744,602.1704,659.0265,1,6,2
3100108,559.80275,601.86795,1,1,13.916666666666666,10.92551,11.04872,13.46507,11.01771,10.54867,10.15325,2,2,492,3,5,2,4,3,4,1,-0.9168,107.333,-0.11,520.9612,535.5278,584.8004,1,6,2
3100122,576.66792,555.72589,1,1,13.916666666666666,12.51743,13.03951,11.33851,11.01771,10.30668,11.44903,1,2,492,3,5,2,4,3,4,1,-0.9168,107.333,0.48,684.8497,636.4052,652.4991,1,6,2
3100124,643.23427,643.41664,1,1,15.083333333333334,11.64917,10.19817,10.35777,10.35139,9.61942,12.42205,2,2,492,3,5,2,4,3,4,1,-0.9168,107.333,-0.42,468.4608,499.5456,577.154,1,6,2
3100103,547.57129,591.12985,1,1,14.5,10.25396,13.03951,11.33851,8.92971,10.07332,11.44903,2,2,492,3,5,2,4,3,4,1,-0.9168,107.333,-0.54,551.8071,456.7323,524.655,1,6,2
3100123,518.41745,547.41988,1,1,14.583333333333334,10.92551,13.03951,9.965,8.55351,9.61942,7.85736,1,1,492,3,5,2,4,3,4,1,-0.9168,107.333,-0.02,510.4456,452.1253,447.072,1,6,2
3100104,489.66451,534.48274,2,1,15,14.01827,8.19852,9.60333,10.35139,9.61942,9.15641,1,1,492,3,5,2,4,3,4,1,-0.9168,107.333,0.29,477.7302,461.1002,485.8635,1,6,2
3100111,601.0132,538.05451,2,1,14.583333333333334,10.92551,10.19817,9.26151,8.20673,9.16491,9.6346,2,2,492,3,5,2,4,3,4,1,-0.9168,107.333,-1.05,488.7132,439.2071,482.9728,1,6,2
3100102,553.71685,519.04695,1,1,14.25,12.51743,9.18945,9.965,7.88323,9.84519,10.15325,1,2,492,3,5,2,4,3,4,1,-0.9168,107.333,0.52,453.7389,456.3351,495.8411,1,6,2
3100117,498.53034,524.4399,2,1,14.583333333333334,10.92551,9.18945,9.965,8.92971,7.89169,7.85736,1,1,492,3,5,2,4,3,4,1,-0.9168,107.333,0.57,518.2349,470.7235,533.4204,1,6,2
4600216,504.86027,543.5941,2,1,15.333333333333334,7.37134,8.48873,7.03246,6.66537,6.85613,7.85736,4,2,412,3,4,1,4,2,3,3,0.5021,197,-0.66,536.3063,512.6652,545.263,1,5,2
4600218,519.38249,557.55645,1,2,14.833333333333334,10.92551,8.81989,8.60159,8.92971,10.30668,7.85736,2,2,412,3,4,1,4,2,3,3,0.5021,197,-0.06,507.3298,485.48630000000003,534.3529,1,5,2
4600207,562.9361,557.06839,2,1,15.416666666666666,11.64917,10.19817,9.26151,9.34439,7.58514,8.27843,2,1,412,3,4,1,4,2,3,3,0.5021,197,0.6,466.4356,459.4963,481.2943,1,5,2
4600217,424.83417,495.94433,2,1,14.666666666666666,12.51743,10.19817,9.26151,8.55351,8.43911,8.27843,1,3,412,3,4,1,4,2,3,3,0.5021,197,0.36,463.7872,477.7806,491.0854,1,5,2
4600222,486.54703,501.71841,1,1,14.416666666666666,11.64917,10.19817,8.26761,7.57539,8.43911,9.15641,1,1,412,3,4,1,4,2,3,3,0.5021,197,0.46,452.4147,468.0115,488.7542,1,5,2
4600215,537.44578,584.32904,2,1,15.083333333333334,14.01827,9.62932,8.93041,6.97345,8.17383,9.15641,1,1,412,3,4,1,4,2,3,3,0.5021,197,0.64,546.744,574.0942,632.9168,1,5,2
4600204,555.27878,533.46299,1,1,14.583333333333334,10.92551,11.04872,9.965,10.35139,12.08627,10.15325,2,2,412,3,4,1,4,2,3,3,0.5021,197,-0.12,505.7719,588.1906,547.1279,1,5,2
4600201,597.65616,483.44801,2,1,14.25,7.30445,13.03951,12.07123,10.35139,9.84519,10.74331,NA,2,412,3,4,1,4,2,3,3,0.5021,197,NA,500.2415,473.8511,554.3081,1,5,2
4590202,504.77412,553.39374,1,1,14.166666666666666,11.64917,10.19817,9.965,10.35139,10.54867,11.44903,2,1,409,2,5,1,3,3,3,2,0.2803,105,0.5,538.4873,562.7727,513.5584,1,3,2
4600214,523.63462,567.06563,1,2,14.666666666666666,11.64917,9.62932,8.26761,5.96004,7.24499,7.42878,2,1,412,3,4,1,4,2,3,3,0.5021,197,0.9,492.4521,585.5694,613.1481,1,5,2
4590212,603.39044,485.16717,1,1,14.083333333333334,10.92551,9.62932,12.07123,9.81093,13.14698,9.6346,1,2,409,2,5,1,3,3,3,2,0.2803,105,0.3,567.308,561.7401,530.6229,1,3,2
4590206,474.80563,494.46129,2,1,14.916666666666666,12.51743,11.04872,9.26151,6.97345,7.24499,10.15325,1,3,409,2,5,1,3,3,3,2,0.2803,105,1.13,408.4826,422.3662,467.1205,1,3,2
4590207,541.82997,561.05828,1,1,14.916666666666666,10.25396,9.62932,12.07123,11.9425,13.14698,14.34298,3,2,409,2,5,1,3,3,3,2,0.2803,105,-0.79,448.7537,473.8099,416.5796,1,3,2
4590210,648.66954,601.36157,1,1,14,14.01827,8.81989,12.07123,10.35139,11.70269,10.74331,1,2,409,2,5,1,3,3,3,2,0.2803,105,0.46,513.7171,600.1052,572.3051,1,3,2
4590214,461.33258,474.61445,1,1,14.5,10.25396,10.19817,9.26151,9.34439,8.43911,8.27843,2,2,409,2,5,1,3,3,3,2,0.2803,105,-0.27,467.0587,422.6564,453.9724,1,3,2
4590201,627.26599,615.77553,2,1,14.583333333333334,11.64917,10.19817,11.33851,8.20673,14.02271,11.44903,1,2,409,2,5,1,3,3,3,2,0.2803,105,0.04,611.1622,582.1137,619.0228,1,3,2
4720123,519.42573,565.58564,2,1,14.75,10.25396,13.03951,13.46507,11.9425,11.07454,14.34298,3,1,846,1,4,1,3,3,3,3,-1.0989,173.8,0.1,361.1232,415.3091,384.9683,1,6,2
4720104,489.88273,556.7966,2,1,14.583333333333334,11.64917,13.03951,10.80246,11.9425,10.54867,12.42205,2,2,846,1,4,1,3,3,3,3,-1.0989,173.8,0.74,503.9025,495.5036,551.7904,1,6,2
4720101,541.89601,536.00507,1,1,15.083333333333334,11.17406,8.19852,9.965,10.35139,8.17383,10.74331,NA,2,846,1,4,1,3,3,3,3,-1.0989,173.8,-0.33,380.2072,460.3067,382.0776,1,6,2
4720112,437.73972,379.90596,2,1,15,10.25396,13.03951,11.33851,11.9425,10.54867,11.44903,2,NA,846,1,4,1,3,3,3,3,-1.0989,173.8,-0.45,472.9787,449.8729,492.1112,1,6,2
4720119,646.21699,643.36732,2,1,13.666666666666666,12.51743,8.48873,13.46507,10.35139,15.81948,12.42205,2,2,846,1,4,1,3,3,3,3,-1.0989,173.8,0.16,552.664,582.4345,612.4021,1,6,2
4720111,405.02695,492.69717,2,1,14.666666666666666,11.64917,9.62932,13.46507,13.70742,14.02271,14.34298,2,1,846,1,4,1,3,3,3,3,-1.0989,173.8,0.17,514.7297,488.3663,536.3111,1,6,2
4720120,542.64373,541.79747,1,1,15.333333333333334,12.51743,13.03951,13.46507,13.70742,15.81948,14.34298,1,2,846,1,4,1,3,3,3,3,-1.0989,173.8,0.62,501.9551,588.5877,575.9418,1,6,2
4730310,558.45156,606.86362,2,1,14.666666666666666,12.51743,11.04872,10.80246,10.35139,12.08627,9.6346,1,2,1159,2,1,3,3,2,1,1,-0.256,172.167,1.34,524.5443,494.5413,579.019,NA,5,2
4730302,564.93378,498.79793,2,1,14.5,10.92551,6.83195,10.80246,11.9425,12.54869,9.6346,2,1,1159,2,1,3,3,2,1,1,-0.256,172.167,-0.49,566.6069,516.274,492.9504,NA,5,2
4730112,578.0247,541.32371,1,1,14.416666666666666,11.64917,11.04872,9.26151,7.57539,12.08627,9.6346,2,2,1159,2,1,3,3,2,1,1,-0.256,172.167,0.38,600.8802,615.5149,605.1287,2,5,2
4730119,592.76212,600.65245,1,1,14.75,9.60097,8.81989,10.80246,9.34439,10.54867,14.34298,2,2,1159,2,1,3,3,2,1,1,-0.256,172.167,-0.4,579.6931,569.6037,517.9411,2,5,2
4730108,587.56015,623.18333,2,1,14.75,10.92551,9.62932,12.07123,10.35139,11.70269,11.44903,2,2,1159,2,1,3,3,2,1,1,-0.256,172.167,0.42,599.2444,582.4345,570.4401,2,5,2
4730304,567.87047,507.45625,2,1,14.916666666666666,12.21628,13.03951,10.35777,11.9425,10.30668,10.15325,NA,2,1159,2,1,3,3,2,1,1,-0.256,172.167,0.04,391.9692,369.5982,367.8105,NA,5,2
4730308,537.3451,575.13879,2,1,14.416666666666666,12.51743,9.62932,9.60333,9.81093,8.93142,10.15325,1,1,1159,2,1,3,3,2,1,1,-0.256,172.167,1,360.8117,282.2664,315.8709,NA,5,2
4730321,641.39681,593.47324,1,1,15.083333333333334,11.64917,10.19817,10.80246,9.81093,11.70269,10.15325,2,1,1159,2,1,3,3,2,1,1,-0.256,172.167,0.38,502.2667,498.1952,491.5517,NA,5,2
4730322,574.05838,527.46283,1,1,15.25,10.92551,9.62932,9.26151,8.20673,8.93142,10.74331,2,2,1159,2,1,3,3,2,1,1,-0.256,172.167,-0.04,405.99,406.0553,423.107,NA,5,2
4730319,539.94916,582.28974,1,1,14.666666666666666,10.04151,9.18945,10.35777,9.34439,11.70269,9.15641,NA,2,1159,2,1,3,3,2,1,1,-0.256,172.167,-0.81,476.406,495.7329,414.8079,NA,5,2
4730326,554.99866,536.1516,2,1,14.75,14.01827,9.18945,10.80246,10.35139,11.07454,10.74331,1,1,1159,2,1,3,3,2,1,1,-0.256,172.167,0.51,491.6732,408.9737,451.8277,NA,5,2
4730111,576.0126,498.54828,1,1,15,12.51743,11.04872,10.80246,8.55351,10.30668,10.74331,1,1,1159,2,1,3,3,2,1,1,-0.256,172.167,0.83,507.3298,512.4928,530.9959,2,5,2
